Date,HPI,Treatment,Target,Name,Sample,Biorep,Baseline,MNE_fc
20250923,48,WT,PDF1.2,48hpi-WT,78,2,Mock,3.709025434
20250923,48,WT,PR1,48hpi-WT,78,2,Mock,0.72331378
20250923,48,rmlC,PDF1.2,48hpi-rmlC,55,2,Mock,0.193300166
20250923,48,rmlC,PR1,48hpi-rmlC,55,2,Mock,0.095090688
20250923,48,tagG,PDF1.2,48hpi-tagG,72,2,Mock,0.328680792
20250923,48,tagG,PR1,48hpi-tagG,72,2,Mock,0.057259171
20250923,48,wfgD,PDF1.2,48hpi-wfgD,54,2,Mock,0.092056405
20250923,48,wfgD,PR1,48hpi-wfgD,54,2,Mock,0.049044112
20250923,6,tagG,PDF1.2,6hpi-tagG,48,2,Mock,NA
20250923,6,tagG,PR1,6hpi-tagG,48,2,Mock,NA
20250923,72,Mock,PDF1.2,72hpi-Mock,88,2,Mock,1
20250923,72,Mock,PR1,72hpi-Mock,88,2,Mock,1
20250923,72,OBC,PDF1.2,72hpi-OBC,79,2,Mock,0.441474169
20250923,72,OBC,PR1,72hpi-OBC,79,2,Mock,0.137621881
20250923,72,WT,PDF1.2,72hpi-WT,50,2,Mock,2.034441121
20250923,72,WT,PR1,72hpi-WT,50,2,Mock,2.434395311
20250923,72,rmlC,PDF1.2,72hpi-rmlC,62,2,Mock,1.4680753
20250923,72,rmlC,PR1,72hpi-rmlC,62,2,Mock,1.38837857
20250923,72,tagG,PDF1.2,72hpi-tagG,74,2,Mock,0.197172723
20250923,72,tagG,PR1,72hpi-tagG,74,2,Mock,1.09794697
20250923,72,wfgD,PDF1.2,72hpi-wfgD,65,2,Mock,1.063126938
20250923,72,wfgD,PR1,72hpi-wfgD,65,2,Mock,0.182272408
20250923,0,Mock,PDF1.2,0hpi-Mock,61,2,Time0,1
20250923,0,OBC,PDF1.2,0hpi-OBC,64,2,Time0,1
20250923,0,WT,PDF1.2,0hpi-WT,49,2,Time0,1
20250923,0,WT,PR1,0hpi-WT,49,2,Time0,1
20250923,0,rmlC,PDF1.2,0hpi-rmlC,80,2,Time0,1
20250923,0,rmlC,PR1,0hpi-rmlC,80,2,Time0,1
20250923,0,tagG,PDF1.2,0hpi-tagG,51,2,Time0,1
20250923,0,tagG,PR1,0hpi-tagG,51,2,Time0,1
20250923,0,wfgD,PDF1.2,0hpi-wfgD,60,2,Time0,1
20250923,0,wfgD,PR1,0hpi-wfgD,60,2,Time0,1
20250923,2,Mock,PDF1.2,2hpi-Mock,57,2,Time0,1.358530581
20250923,2,Mock,PR1,2hpi-Mock,57,2,Time0,NA
20250923,2,OBC,PDF1.2,2hpi-OBC,69,2,Time0,0.971092408
20250923,2,OBC,PR1,2hpi-OBC,69,2,Time0,NA
20250923,2,WT,PDF1.2,2hpi-WT,75,2,Time0,0.418329903
20250923,2,WT,PR1,2hpi-WT,75,2,Time0,1.44503549
20250923,2,rmlC,PDF1.2,2hpi-rmlC,82,2,Time0,1.028784873
20250923,2,rmlC,PR1,2hpi-rmlC,82,2,Time0,4.7927623
20250923,2,tagG,PDF1.2,2hpi-tagG,87,2,Time0,1.341871767
20250923,2,tagG,PR1,2hpi-tagG,87,2,Time0,2.903336511
20250923,2,wfgD,PDF1.2,2hpi-wfgD,56,2,Time0,1.569243612
20250923,2,wfgD,PR1,2hpi-wfgD,56,2,Time0,0.028861648
20250923,6,Mock,PDF1.2,6hpi-Mock,63,2,Time0,3.902737379
20250923,6,Mock,PR1,6hpi-Mock,63,2,Time0,NA
20250923,6,OBC,PDF1.2,6hpi-OBC,66,2,Time0,1.314122802
20250923,6,OBC,PR1,6hpi-OBC,66,2,Time0,NA
20250923,6,WT,PDF1.2,6hpi-WT,83,2,Time0,2.147904614
20250923,6,WT,PR1,6hpi-WT,83,2,Time0,6.833639037
20250923,6,rmlC,PDF1.2,6hpi-rmlC,86,2,Time0,0.371827441
20250923,6,wfgD,PDF1.2,6hpi-wfgD,58,2,Time0,62.76000878
20250923,6,wfgD,PR1,6hpi-wfgD,58,2,Time0,2.519031133
20250923,10,Mock,PDF1.2,10hpi-Mock,59,2,Time0,12.67859626
20250923,10,Mock,PR1,10hpi-Mock,59,2,Time0,NA
20250923,10,OBC,PDF1.2,10hpi-OBC,47,2,Time0,4.665807789
20250923,10,OBC,PR1,10hpi-OBC,47,2,Time0,NA
20250923,10,WT,PDF1.2,10hpi-WT,46,2,Time0,3.834506847
20250923,10,WT,PR1,10hpi-WT,46,2,Time0,0.068469725
20250923,10,rmlC,PDF1.2,10hpi-rmlC,81,2,Time0,1.303963516
20250923,10,rmlC,PR1,10hpi-rmlC,81,2,Time0,5.250360823
20250923,10,tagG,PDF1.2,10hpi-tagG,70,2,Time0,2.221481123
20250923,10,tagG,PR1,10hpi-tagG,70,2,Time0,0.209375894
20250923,10,wfgD,PDF1.2,10hpi-wfgD,68,2,Time0,17.44920297
20250923,10,wfgD,PR1,10hpi-wfgD,68,2,Time0,0.002055889
20250923,24,Mock,PDF1.2,24hpi-Mock,85,2,Time0,12.32205525
20250923,24,Mock,PR1,24hpi-Mock,85,2,Time0,NA
20250923,24,OBC,PDF1.2,24hpi-OBC,52,2,Time0,0.547079778
20250923,24,WT,PDF1.2,24hpi-WT,71,2,Time0,9.511515566
20250923,24,WT,PR1,24hpi-WT,71,2,Time0,0.562674911
20250923,24,rmlC,PDF1.2,24hpi-rmlC,53,2,Time0,1.654174395
20250923,24,rmlC,PR1,24hpi-rmlC,53,2,Time0,1.932580859
20250923,24,tagG,PDF1.2,24hpi-tagG,77,2,Time0,3.196552662
20250923,24,tagG,PR1,24hpi-tagG,77,2,Time0,0.282922191
20250923,24,wfgD,PDF1.2,24hpi-wfgD,76,2,Time0,21.74233353
20250923,24,wfgD,PR1,24hpi-wfgD,76,2,Time0,0.210815021
20250923,48,Mock,PDF1.2,48hpi-Mock,73,2,Time0,90.46312979
20250923,48,Mock,PR1,48hpi-Mock,73,2,Time0,NA
20250923,48,OBC,PDF1.2,48hpi-OBC,84,2,Time0,21.09747101
20250923,48,OBC,PR1,48hpi-OBC,84,2,Time0,NA
20250923,48,WT,PDF1.2,48hpi-WT,78,2,Time0,266.9382297
20250923,48,WT,PR1,48hpi-WT,78,2,Time0,3.526972315
20250923,48,rmlC,PDF1.2,48hpi-rmlC,55,2,Time0,6.613134185
20250923,48,rmlC,PR1,48hpi-rmlC,55,2,Time0,0.336055566
20250923,48,tagG,PDF1.2,48hpi-tagG,72,2,Time0,8.798677802
20250923,48,tagG,PR1,48hpi-tagG,72,2,Time0,0.109499016
20250923,48,wfgD,PDF1.2,48hpi-wfgD,54,2,Time0,40.92664038
20250923,48,wfgD,PR1,48hpi-wfgD,54,2,Time0,0.104847043
20250923,6,tagG,PDF1.2,6hpi-tagG,48,2,Time0,1.210759543
20250923,6,tagG,PR1,6hpi-tagG,48,2,Time0,1.387744383
20250923,72,Mock,PDF1.2,72hpi-Mock,88,2,Time0,103.3065599
20250923,72,Mock,PR1,72hpi-Mock,88,2,Time0,NA
20250923,72,OBC,PDF1.2,72hpi-OBC,79,2,Time0,12.17935819
20250923,72,OBC,PR1,72hpi-OBC,79,2,Time0,NA
20250923,72,WT,PDF1.2,72hpi-WT,50,2,Time0,167.2062013
20250923,72,WT,PR1,72hpi-WT,50,2,Time0,5.035296549
20250923,72,rmlC,PDF1.2,72hpi-rmlC,62,2,Time0,57.35611558
20250923,72,rmlC,PR1,72hpi-rmlC,62,2,Time0,2.081323776
20250923,72,tagG,PDF1.2,72hpi-tagG,74,2,Time0,6.027624851
20250923,72,tagG,PR1,72hpi-tagG,74,2,Time0,0.890646084
20250923,72,wfgD,PDF1.2,72hpi-wfgD,65,2,Time0,539.7510547
20250923,72,wfgD,PR1,72hpi-wfgD,65,2,Time0,0.165290875
20250923,0,Mock,FRK1,0hpi-Mock,113,3,Mock,1
20250923,0,Mock,WRKY29,0hpi-Mock,113,3,Mock,1
20250923,0,OBC,FRK1,0hpi-OBC,119,3,Mock,1.89147223
20250923,0,OBC,WRKY29,0hpi-OBC,119,3,Mock,3.145483398
20250923,0,WT,FRK1,0hpi-WT,94,3,Mock,3.275535856
20250923,0,WT,WRKY29,0hpi-WT,94,3,Mock,3.134402618
20250923,0,rmlC,FRK1,0hpi-rmlC,109,3,Mock,7.104754617
20250923,0,rmlC,WRKY29,0hpi-rmlC,109,3,Mock,10.2332956
20250923,0,tagG,FRK1,0hpi-tagG,97,3,Mock,2.578392968
20250923,0,tagG,WRKY29,0hpi-tagG,97,3,Mock,2.557844989
20250923,0,wfgD,FRK1,0hpi-wfgD,128,3,Mock,9.036028755
20250923,0,wfgD,WRKY29,0hpi-wfgD,128,3,Mock,8.080242554
20250923,2,Mock,FRK1,2hpi-Mock,120,3,Mock,1
20250923,2,Mock,WRKY29,2hpi-Mock,120,3,Mock,1
20250923,2,OBC,FRK1,2hpi-OBC,95,3,Mock,1.732395788
20250923,2,OBC,WRKY29,2hpi-OBC,95,3,Mock,1.711490431
20250923,2,WT,FRK1,2hpi-WT,101,3,Mock,4.353651699
20250923,2,WT,WRKY29,2hpi-WT,101,3,Mock,0.957954354
20250923,2,rmlC,FRK1,2hpi-rmlC,122,3,Mock,4.856956438
20250923,2,rmlC,WRKY29,2hpi-rmlC,122,3,Mock,0.458419961
20250923,2,tagG,FRK1,2hpi-tagG,118,3,Mock,2.576871732
20250923,2,tagG,WRKY29,2hpi-tagG,118,3,Mock,0.467152578
20250923,2,wfgD,FRK1,2hpi-wfgD,110,3,Mock,1.509157244
20250923,2,wfgD,WRKY29,2hpi-wfgD,110,3,Mock,0.317569336
20250923,6,Mock,FRK1,6hpi-Mock,100,3,Mock,1
20250923,6,Mock,WRKY29,6hpi-Mock,100,3,Mock,1
20250923,6,OBC,FRK1,6hpi-OBC,124,3,Mock,0.787678542
20250923,6,OBC,WRKY29,6hpi-OBC,124,3,Mock,0.512533071
20250923,6,WT,FRK1,6hpi-WT,116,3,Mock,1.044076395
20250923,6,WT,WRKY29,6hpi-WT,116,3,Mock,0.564106443
20250923,6,rmlC,FRK1,6hpi-rmlC,115,3,Mock,1.807813447
20250923,6,rmlC,WRKY29,6hpi-rmlC,115,3,Mock,0.704314704
20250923,6,tagG,FRK1,6hpi-tagG,107,3,Mock,2.358543289
20250923,6,tagG,WRKY29,6hpi-tagG,107,3,Mock,0.491240647
20250923,6,wfgD,FRK1,6hpi-wfgD,91,3,Mock,1.303288683
20250923,6,wfgD,WRKY29,6hpi-wfgD,91,3,Mock,0.288672906
20250923,10,Mock,FRK1,10hpi-Mock,106,3,Mock,1
20250923,10,Mock,WRKY29,10hpi-Mock,106,3,Mock,1
20250923,10,OBC,FRK1,10hpi-OBC,90,3,Mock,4.094660896
20250923,10,OBC,WRKY29,10hpi-OBC,90,3,Mock,1.420385397
20250923,10,WT,FRK1,10hpi-WT,117,3,Mock,1.048489186
20250923,10,WT,WRKY29,10hpi-WT,117,3,Mock,0.605194918
20250923,10,rmlC,FRK1,10hpi-rmlC,125,3,Mock,1.219720052
20250923,10,rmlC,WRKY29,10hpi-rmlC,125,3,Mock,0.589142007
20250923,10,tagG,FRK1,10hpi-tagG,131,3,Mock,0.446368278
20250923,10,tagG,WRKY29,10hpi-tagG,131,3,Mock,1.763625811
20250923,10,wfgD,FRK1,10hpi-wfgD,105,3,Mock,2.802023422
20250923,10,wfgD,WRKY29,10hpi-wfgD,105,3,Mock,1.297454191
20250923,24,Mock,FRK1,24hpi-Mock,108,3,Mock,1
20250923,24,Mock,WRKY29,24hpi-Mock,108,3,Mock,1
20250923,24,OBC,FRK1,24hpi-OBC,132,3,Mock,1.369034327
20250923,24,OBC,WRKY29,24hpi-OBC,132,3,Mock,3.441589038
20250923,24,WT,FRK1,24hpi-WT,121,3,Mock,0.893468111
20250923,24,WT,WRKY29,24hpi-WT,121,3,Mock,1.716819998
20250923,24,rmlC,FRK1,24hpi-rmlC,93,3,Mock,0.885116047
20250923,24,rmlC,WRKY29,24hpi-rmlC,93,3,Mock,1.625444375
20250923,24,tagG,FRK1,24hpi-tagG,99,3,Mock,0.354614791
20250923,24,tagG,WRKY29,24hpi-tagG,99,3,Mock,5.263067794
20250923,24,wfgD,FRK1,24hpi-wfgD,123,3,Mock,0.827183445
20250923,24,wfgD,WRKY29,24hpi-wfgD,123,3,Mock,0.904396185
20250923,48,Mock,FRK1,48hpi-Mock,112,3,Mock,1
20250923,48,Mock,WRKY29,48hpi-Mock,112,3,Mock,1
20250923,48,OBC,FRK1,48hpi-OBC,104,3,Mock,2.249416955
20250923,48,OBC,WRKY29,48hpi-OBC,104,3,Mock,2.829570669
20250923,48,WT,FRK1,48hpi-WT,103,3,Mock,1.710737277
20250923,48,WT,WRKY29,48hpi-WT,103,3,Mock,2.63110349
20250923,48,rmlC,FRK1,48hpi-rmlC,126,3,Mock,0.759543237
20250923,48,rmlC,WRKY29,48hpi-rmlC,126,3,Mock,0.369609553
20250923,48,tagG,FRK1,48hpi-tagG,92,3,Mock,0.283112204
20250923,48,tagG,WRKY29,48hpi-tagG,92,3,Mock,0.582438703
20250923,48,wfgD,FRK1,48hpi-wfgD,127,3,Mock,0.629330614
20250923,48,wfgD,WRKY29,48hpi-wfgD,127,3,Mock,0.374791929
20250923,72,Mock,FRK1,72hpi-Mock,129,3,Mock,1
20250923,72,Mock,WRKY29,72hpi-Mock,129,3,Mock,1
20250923,72,OBC,FRK1,72hpi-OBC,96,3,Mock,4.92685712
20250923,72,OBC,WRKY29,72hpi-OBC,96,3,Mock,1.621577808
20250923,72,WT,FRK1,72hpi-WT,102,3,Mock,1.079374993
20250923,72,WT,WRKY29,72hpi-WT,102,3,Mock,0.414264205
20250923,72,rmlC,FRK1,72hpi-rmlC,98,3,Mock,1.19209449
20250923,72,rmlC,WRKY29,72hpi-rmlC,98,3,Mock,0.666943058
20250923,72,tagG,FRK1,72hpi-tagG,114,3,Mock,1.873564926
20250923,72,tagG,WRKY29,72hpi-tagG,114,3,Mock,2.948701814
20250923,72,wfgD,FRK1,72hpi-wfgD,130,3,Mock,0.487874832
20250923,72,wfgD,WRKY29,72hpi-wfgD,130,3,Mock,3.796943296
20250923,0,Mock,NHL10,0hpi-Mock,113,3,Mock,1
20250923,0,Mock,PAD3,0hpi-Mock,113,3,Mock,1
20250923,0,OBC,NHL10,0hpi-OBC,119,3,Mock,0.738109386
20250923,0,OBC,PAD3,0hpi-OBC,119,3,Mock,1.050981942
20250923,0,WT,NHL10,0hpi-WT,94,3,Mock,1.130861115
20250923,0,WT,PAD3,0hpi-WT,94,3,Mock,7.236284022
20250923,0,rmlC,NHL10,0hpi-rmlC,109,3,Mock,0.992304539
20250923,0,rmlC,PAD3,0hpi-rmlC,109,3,Mock,4.819651627
20250923,0,tagG,NHL10,0hpi-tagG,97,3,Mock,1.673438976
20250923,0,tagG,PAD3,0hpi-tagG,97,3,Mock,39.80769523
20250923,0,wfgD,NHL10,0hpi-wfgD,128,3,Mock,1.217893043
20250923,0,wfgD,PAD3,0hpi-wfgD,128,3,Mock,4.889685657
20250923,2,Mock,NHL10,2hpi-Mock,120,3,Mock,1
20250923,2,Mock,PAD3,2hpi-Mock,120,3,Mock,1
20250923,2,OBC,NHL10,2hpi-OBC,95,3,Mock,1.885723141
20250923,2,OBC,PAD3,2hpi-OBC,95,3,Mock,4.897669271
20250923,2,WT,NHL10,2hpi-WT,101,3,Mock,9.284837171
20250923,2,WT,PAD3,2hpi-WT,101,3,Mock,55.24281894
20250923,2,rmlC,NHL10,2hpi-rmlC,122,3,Mock,4.369030997
20250923,2,rmlC,PAD3,2hpi-rmlC,122,3,Mock,57.56078977
20250923,2,tagG,NHL10,2hpi-tagG,118,3,Mock,1.619446386
20250923,2,tagG,PAD3,2hpi-tagG,118,3,Mock,2.224980277
20250923,2,wfgD,NHL10,2hpi-wfgD,110,3,Mock,1.812372836
20250923,2,wfgD,PAD3,2hpi-wfgD,110,3,Mock,18.86938592
20250923,6,Mock,NHL10,6hpi-Mock,100,3,Mock,1
20250923,6,Mock,PAD3,6hpi-Mock,100,3,Mock,1
20250923,6,OBC,NHL10,6hpi-OBC,124,3,Mock,0.415631543
20250923,6,OBC,PAD3,6hpi-OBC,124,3,Mock,1.946745675
20250923,6,WT,NHL10,6hpi-WT,116,3,Mock,0.244023583
20250923,6,WT,PAD3,6hpi-WT,116,3,Mock,1.163821878
20250923,6,rmlC,NHL10,6hpi-rmlC,115,3,Mock,0.20544213
20250923,6,rmlC,PAD3,6hpi-rmlC,115,3,Mock,5.226704589
20250923,6,tagG,NHL10,6hpi-tagG,107,3,Mock,0.162271575
20250923,6,tagG,PAD3,6hpi-tagG,107,3,Mock,5.293762623
20250923,6,wfgD,NHL10,6hpi-wfgD,91,3,Mock,0.279895548
20250923,6,wfgD,PAD3,6hpi-wfgD,91,3,Mock,4.887462024
20250923,10,Mock,NHL10,10hpi-Mock,106,3,Mock,1
20250923,10,Mock,PAD3,10hpi-Mock,106,3,Mock,1
20250923,10,OBC,NHL10,10hpi-OBC,90,3,Mock,1.86694367
20250923,10,OBC,PAD3,10hpi-OBC,90,3,Mock,0.188705536
20250923,10,WT,NHL10,10hpi-WT,117,3,Mock,1.650161895
20250923,10,WT,PAD3,10hpi-WT,117,3,Mock,1.086269738
20250923,10,rmlC,NHL10,10hpi-rmlC,125,3,Mock,1.580893729
20250923,10,rmlC,PAD3,10hpi-rmlC,125,3,Mock,0.37794149
20250923,10,tagG,NHL10,10hpi-tagG,131,3,Mock,2.167593146
20250923,10,tagG,PAD3,10hpi-tagG,131,3,Mock,0.11664478
20250923,10,wfgD,NHL10,10hpi-wfgD,105,3,Mock,5.05142822
20250923,10,wfgD,PAD3,10hpi-wfgD,105,3,Mock,0.425283102
20250923,24,Mock,NHL10,24hpi-Mock,108,3,Mock,1
20250923,24,Mock,PAD3,24hpi-Mock,108,3,Mock,1
20250923,24,OBC,NHL10,24hpi-OBC,132,3,Mock,0.434020595
20250923,24,OBC,PAD3,24hpi-OBC,132,3,Mock,0.654860548
20250923,24,WT,NHL10,24hpi-WT,121,3,Mock,3.706644759
20250923,24,WT,PAD3,24hpi-WT,121,3,Mock,7.373423058
20250923,24,rmlC,NHL10,24hpi-rmlC,93,3,Mock,1.695744296
20250923,24,rmlC,PAD3,24hpi-rmlC,93,3,Mock,1.303273255
20250923,24,tagG,NHL10,24hpi-tagG,99,3,Mock,0.353359262
20250923,24,tagG,PAD3,24hpi-tagG,99,3,Mock,0.757442619
20250923,24,wfgD,NHL10,24hpi-wfgD,123,3,Mock,1.363905185
20250923,24,wfgD,PAD3,24hpi-wfgD,123,3,Mock,1.264804583
20250923,48,Mock,NHL10,48hpi-Mock,112,3,Mock,1
20250923,48,Mock,PAD3,48hpi-Mock,112,3,Mock,1
20250923,48,OBC,NHL10,48hpi-OBC,104,3,Mock,0.707430845
20250923,48,OBC,PAD3,48hpi-OBC,104,3,Mock,0.689722527
20250923,48,WT,NHL10,48hpi-WT,103,3,Mock,25.16102659
20250923,48,WT,PAD3,48hpi-WT,103,3,Mock,5.701160491
20250923,48,rmlC,NHL10,48hpi-rmlC,126,3,Mock,1.295518744
20250923,48,rmlC,PAD3,48hpi-rmlC,126,3,Mock,2.059414487
20250923,48,tagG,NHL10,48hpi-tagG,92,3,Mock,0.395448722
20250923,48,tagG,PAD3,48hpi-tagG,92,3,Mock,0.133803077
20250923,48,wfgD,NHL10,48hpi-wfgD,127,3,Mock,0.55425026
20250923,48,wfgD,PAD3,48hpi-wfgD,127,3,Mock,0.472007382
20250923,72,Mock,NHL10,72hpi-Mock,129,3,Mock,1
20250923,72,Mock,PAD3,72hpi-Mock,129,3,Mock,1
20250923,72,OBC,NHL10,72hpi-OBC,96,3,Mock,6.856906874
20250923,72,OBC,PAD3,72hpi-OBC,96,3,Mock,0.750823979
20250923,72,WT,NHL10,72hpi-WT,102,3,Mock,3.931357687
20250923,72,WT,PAD3,72hpi-WT,102,3,Mock,1.069865081
20250923,72,rmlC,NHL10,72hpi-rmlC,98,3,Mock,3.417439334
20250923,72,rmlC,PAD3,72hpi-rmlC,98,3,Mock,0.990693886
20250923,72,tagG,NHL10,72hpi-tagG,114,3,Mock,0.501449788
20250923,72,tagG,PAD3,72hpi-tagG,114,3,Mock,0.61083825
20250923,72,wfgD,NHL10,72hpi-wfgD,130,3,Mock,18.48126116
20250923,72,wfgD,PAD3,72hpi-wfgD,130,3,Mock,4.236557256
20250923,0,Mock,FRK1,0hpi-Mock,113,3,Time0,1
20250923,0,Mock,WRKY29,0hpi-Mock,113,3,Time0,1
20250923,0,OBC,FRK1,0hpi-OBC,119,3,Time0,1
20250923,0,OBC,WRKY29,0hpi-OBC,119,3,Time0,1
20250923,0,WT,FRK1,0hpi-WT,94,3,Time0,1
20250923,0,WT,WRKY29,0hpi-WT,94,3,Time0,1
20250923,0,rmlC,FRK1,0hpi-rmlC,109,3,Time0,1
20250923,0,rmlC,WRKY29,0hpi-rmlC,109,3,Time0,1
20250923,0,tagG,FRK1,0hpi-tagG,97,3,Time0,1
20250923,0,tagG,WRKY29,0hpi-tagG,97,3,Time0,1
20250923,0,wfgD,FRK1,0hpi-wfgD,128,3,Time0,1
20250923,0,wfgD,WRKY29,0hpi-wfgD,128,3,Time0,1
20250923,2,Mock,FRK1,2hpi-Mock,120,3,Time0,9.493013363
20250923,2,Mock,WRKY29,2hpi-Mock,120,3,Time0,7.212570956
20250923,2,OBC,FRK1,2hpi-OBC,95,3,Time0,8.69463273
20250923,2,OBC,WRKY29,2hpi-OBC,95,3,Time0,3.924435328
20250923,2,WT,FRK1,2hpi-WT,101,3,Time0,12.61756109
20250923,2,WT,WRKY29,2hpi-WT,101,3,Time0,2.204347874
20250923,2,rmlC,FRK1,2hpi-rmlC,122,3,Time0,6.489619256
20250923,2,rmlC,WRKY29,2hpi-rmlC,122,3,Time0,0.323100849
20250923,2,tagG,FRK1,2hpi-tagG,118,3,Time0,9.487412544
20250923,2,tagG,WRKY29,2hpi-tagG,118,3,Time0,1.317269472
20250923,2,wfgD,FRK1,2hpi-wfgD,110,3,Time0,1.585480776
20250923,2,wfgD,WRKY29,2hpi-wfgD,110,3,Time0,0.283468146
20250923,6,Mock,FRK1,6hpi-Mock,100,3,Time0,13.82930049
20250923,6,Mock,WRKY29,6hpi-Mock,100,3,Time0,8.712051634
20250923,6,OBC,FRK1,6hpi-OBC,124,3,Time0,5.759028906
20250923,6,OBC,WRKY29,6hpi-OBC,124,3,Time0,1.419563869
20250923,6,WT,FRK1,6hpi-WT,116,3,Time0,4.40808675
20250923,6,WT,WRKY29,6hpi-WT,116,3,Time0,1.56793018
20250923,6,rmlC,FRK1,6hpi-rmlC,115,3,Time0,3.518882319
20250923,6,rmlC,WRKY29,6hpi-rmlC,115,3,Time0,0.599613879
20250923,6,tagG,FRK1,6hpi-tagG,107,3,Time0,12.65012908
20250923,6,tagG,WRKY29,6hpi-tagG,107,3,Time0,1.673171711
20250923,6,wfgD,FRK1,6hpi-wfgD,91,3,Time0,1.994634071
20250923,6,wfgD,WRKY29,6hpi-wfgD,91,3,Time0,0.311244773
20250923,10,Mock,FRK1,10hpi-Mock,106,3,Time0,9.064703609
20250923,10,Mock,WRKY29,10hpi-Mock,106,3,Time0,2.408132312
20250923,10,OBC,FRK1,10hpi-OBC,90,3,Time0,19.62327905
20250923,10,OBC,WRKY29,10hpi-OBC,90,3,Time0,1.087424582
20250923,10,WT,FRK1,10hpi-WT,117,3,Time0,2.90158439
20250923,10,WT,WRKY29,10hpi-WT,117,3,Time0,0.464965613
20250923,10,rmlC,FRK1,10hpi-rmlC,125,3,Time0,1.556197413
20250923,10,rmlC,WRKY29,10hpi-rmlC,125,3,Time0,0.138638808
20250923,10,tagG,FRK1,10hpi-tagG,131,3,Time0,1.569270547
20250923,10,tagG,WRKY29,10hpi-tagG,131,3,Time0,1.660399406
20250923,10,wfgD,FRK1,10hpi-wfgD,105,3,Time0,2.810915338
20250923,10,wfgD,WRKY29,10hpi-wfgD,105,3,Time0,0.38667668
20250923,24,Mock,FRK1,24hpi-Mock,108,3,Time0,5.549498129
20250923,24,Mock,WRKY29,24hpi-Mock,108,3,Time0,0.870981528
20250923,24,OBC,FRK1,24hpi-OBC,132,3,Time0,4.016687802
20250923,24,OBC,WRKY29,24hpi-OBC,132,3,Time0,0.952972913
20250923,24,WT,FRK1,24hpi-WT,121,3,Time0,1.513736935
20250923,24,WT,WRKY29,24hpi-WT,121,3,Time0,0.477066506
20250923,24,rmlC,FRK1,24hpi-rmlC,93,3,Time0,0.691360942
20250923,24,rmlC,WRKY29,24hpi-rmlC,93,3,Time0,0.138345659
20250923,24,tagG,FRK1,24hpi-tagG,99,3,Time0,0.76324057
20250923,24,tagG,WRKY29,24hpi-tagG,99,3,Time0,1.792147236
20250923,24,wfgD,FRK1,24hpi-wfgD,123,3,Time0,0.508016641
20250923,24,wfgD,WRKY29,24hpi-wfgD,123,3,Time0,0.097486228
20250923,48,Mock,FRK1,48hpi-Mock,112,3,Time0,5.970449623
20250923,48,Mock,WRKY29,48hpi-Mock,112,3,Time0,2.472111254
20250923,48,OBC,FRK1,48hpi-OBC,104,3,Time0,7.100305465
20250923,48,OBC,WRKY29,48hpi-OBC,104,3,Time0,2.223827822
20250923,48,WT,FRK1,48hpi-WT,103,3,Time0,3.118228949
20250923,48,WT,WRKY29,48hpi-WT,103,3,Time0,2.075157961
20250923,48,rmlC,FRK1,48hpi-rmlC,126,3,Time0,0.638278854
20250923,48,rmlC,WRKY29,48hpi-rmlC,126,3,Time0,0.089288531
20250923,48,tagG,FRK1,48hpi-tagG,92,3,Time0,0.65556615
20250923,48,tagG,WRKY29,48hpi-tagG,92,3,Time0,0.562916548
20250923,48,wfgD,FRK1,48hpi-wfgD,127,3,Time0,0.415822794
20250923,48,wfgD,WRKY29,48hpi-wfgD,127,3,Time0,0.114665784
20250923,72,Mock,FRK1,72hpi-Mock,129,3,Time0,3.876672456
20250923,72,Mock,WRKY29,72hpi-Mock,129,3,Time0,2.674012002
20250923,72,OBC,FRK1,72hpi-OBC,96,3,Time0,10.09785446
20250923,72,OBC,WRKY29,72hpi-OBC,96,3,Time0,1.378522145
20250923,72,WT,FRK1,72hpi-WT,102,3,Time0,1.277465272
20250923,72,WT,WRKY29,72hpi-WT,102,3,Time0,0.353415815
20250923,72,rmlC,FRK1,72hpi-rmlC,98,3,Time0,0.650460167
20250923,72,rmlC,WRKY29,72hpi-rmlC,98,3,Time0,0.174275601
20250923,72,tagG,FRK1,72hpi-tagG,114,3,Time0,2.816947468
20250923,72,tagG,WRKY29,72hpi-tagG,114,3,Time0,3.08261997
20250923,72,wfgD,FRK1,72hpi-wfgD,130,3,Time0,0.209309972
20250923,72,wfgD,WRKY29,72hpi-wfgD,130,3,Time0,1.25653059
20250923,0,Mock,NHL10,0hpi-Mock,113,3,Time0,1
20250923,0,Mock,PAD3,0hpi-Mock,113,3,Time0,1
20250923,0,OBC,NHL10,0hpi-OBC,119,3,Time0,1
20250923,0,OBC,PAD3,0hpi-OBC,119,3,Time0,1
20250923,0,WT,NHL10,0hpi-WT,94,3,Time0,1
20250923,0,WT,PAD3,0hpi-WT,94,3,Time0,1
20250923,0,rmlC,NHL10,0hpi-rmlC,109,3,Time0,1
20250923,0,rmlC,PAD3,0hpi-rmlC,109,3,Time0,1
20250923,0,tagG,NHL10,0hpi-tagG,97,3,Time0,1
20250923,0,tagG,PAD3,0hpi-tagG,97,3,Time0,1
20250923,0,wfgD,NHL10,0hpi-wfgD,128,3,Time0,1
20250923,0,wfgD,PAD3,0hpi-wfgD,128,3,Time0,1
20250923,2,Mock,NHL10,2hpi-Mock,120,3,Time0,0.457633629
20250923,2,Mock,PAD3,2hpi-Mock,120,3,Time0,1.005258013
