"","gene_id.x","baseMean_col1025","log2FoldChange_col1025","lfcSE_col1025","stat_col1025","pvalue_col1025","padj_col1025","p25_id.x","dc3000_id.x","p25_id_final","logFC_tailocin","AveExpr_tailocin","t_tailocin","P.Value_tailocin","adj.P.Val_tailocin","B_tailocin","gene_id.y","baseMean_eyach1025","log2FoldChange_eyach1025","lfcSE_eyach1025","stat_eyach1025","pvalue_eyach1025","padj_eyach1025","p25_id.y","dc3000_id.y"
"153","WP_011105423.1",26.9790442204883,1.57471333960573,0.401228306221835,3.92473141896197,8.68265557973886e-05,0.00285676383768179,NA,"WP_011105423.1","BJEIHDPM_01569",-4.90123433473514,5.93498436303236,-15.385105159543,6.86026983082601e-20,2.10906053287213e-19,34.9611904134233,"WP_011105423.1",26.9790442204883,0.626441252299528,0.410126452095974,1.52743440248261,0.12665302727602,0.367228619702449,NA,"WP_011105423.1"
"154","BJEIHDPM_00152",25.7266092791738,0.973832603392146,0.248709592814641,3.91554098244183,9.02017201097077e-05,0.00293965092972919,"BJEIHDPM_00152",NA,"BJEIHDPM_00152",-5.13684321172028,6.00341962425736,-16.3316551590972,6.50209078475098e-21,2.55976486267596e-20,37.2096691191154,"BJEIHDPM_00152",25.7266092791738,0.36419485362255,0.257024180190409,1.41696728048212,0.156492493893624,0.414073822749317,"BJEIHDPM_00152",NA
"155","WP_046463316.1",25.0774846407971,1.44589416121929,0.369510163029723,3.91300241748151,9.11556217134399e-05,0.00295181643816005,NA,"WP_046463316.1","BJEIHDPM_04140",-5.82840545982652,5.33448097502799,-15.856001646031,2.09876866686435e-20,7.26694865244014e-20,35.8360275140179,"WP_046463316.1",25.0774846407971,0.945972943226906,0.376820871336715,2.51040485064219,0.0120592816149289,0.0917794180922449,NA,"WP_046463316.1"
"156","BJEIHDPM_01036",80.7526447923862,0.862340215819532,0.220481719693043,3.91116423175622,9.18522850778205e-05,0.00295555074263063,"BJEIHDPM_01036",NA,"BJEIHDPM_01036",-5.11987895222777,8.29608668027205,-23.3236154320472,2.40440663598553e-27,1.42453672174007e-25,51.8916916006037,"BJEIHDPM_01036",80.7526447923862,0.204422209875658,0.225167974879459,0.907865383543519,0.363949348684907,0.642243114474117,"BJEIHDPM_01036",NA
"157","BJEIHDPM_01666",211.16443189316,1.06512389954422,0.272658558388457,3.9064385355795,9.36664549154802e-05,0.00299497016849246,"BJEIHDPM_01666",NA,"BJEIHDPM_01666",-5.34200993951079,8.65926443931456,-20.8756658914292,2.7114702061393e-25,4.57849285438116e-24,47.3598814023214,"BJEIHDPM_01666",211.16443189316,1.2748075718619,0.275676966357045,4.62428032602051,3.75901218651607e-06,0.000240239432689521,"BJEIHDPM_01666",NA
"158","WP_011105217.1",9.52742257810097,2.05747275952327,0.527651626541785,3.89930146336872,9.64706026486757e-05,0.00304631393705507,NA,"WP_011105217.1","BJEIHDPM_01201",-4.32962538457329,3.35927942352945,-8.16878505142172,1.51665767385171e-10,1.77956972538249e-10,13.9478273943222,"WP_011105217.1",9.52742257810097,0.306105043224782,0.550818651671071,0.555727447311601,0.578397190186818,0.794847741758264,NA,"WP_011105217.1"
"159","BJEIHDPM_02218",77.8356425364241,1.0874052474849,0.278852034859076,3.89957795371456,9.63605097155102e-05,0.00304631393705507,"BJEIHDPM_02218",NA,"BJEIHDPM_02218",-5.63191399980228,7.48063292735609,-22.2259661475239,1.89646281041495e-26,6.76644230606328e-25,49.6993315977184,"BJEIHDPM_02218",77.8356425364241,0.806387104735843,0.28296801307979,2.84974649946905,0.00437540866883735,0.0494589846125945,"BJEIHDPM_02218",NA
"160","BJEIHDPM_00068",194.933204824593,0.827522791864136,0.212403265494507,3.89599844398596,9.7795016269959e-05,0.00306907322664489,"BJEIHDPM_00068",NA,"BJEIHDPM_00068",-5.24096771828498,8.65285603181253,-21.578954734981,6.66934532122044e-26,1.62467960388512e-24,48.7349292480214,"BJEIHDPM_00068",194.933204824593,0.341417435474316,0.215507825954178,1.58424611246791,0.113137723428934,0.341852925183723,"BJEIHDPM_00068",NA
"161","BJEIHDPM_00072",108.516496749148,0.792649879510116,0.203554670815815,3.89403925900251,9.8588683372497e-05,0.00307499917954463,"BJEIHDPM_00072",NA,"BJEIHDPM_00072",-5.00290394158028,8.05427445115287,-24.2704608933973,4.32024330252948e-28,4.06526423702725e-26,53.4929942775715,"BJEIHDPM_00072",108.516496749148,0.505234081120637,0.206912123944039,2.4417809429924,0.0146150117587774,0.102758580560656,"BJEIHDPM_00072",NA
"162","WP_011104167.1",14.5333553640537,-1.00194434656299,0.257863903323792,-3.88555487467695,0.000102096427154143,0.00316498924177844,NA,"WP_011104167.1","BJEIHDPM_04390",-4.67882335438553,5.29949440830811,-11.8270483342968,1.2333377997717e-15,1.85541946743084e-15,25.3871801365725,"WP_011104167.1",14.5333553640537,-0.59762027562621,0.260908650144273,-2.29053454262918,0.0219903485348564,0.128664187143496,NA,"WP_011104167.1"
