tnseq_ID,baseMean_Ey,log2FoldChange_Ey,pvalue_Ey,padj_Ey,logFC_tailocin,AveExpr_tailocin,t_tailocin,P.Value_tailocin,adj.P.Val_tailocin,Significance_for_both,Category,name_p25c2_new
BJEIHDPM_00193,59.2269575928689,0.496812527505611,0.0238467387402653,0.106651243612242,-4.968210161,7.479427374,-18.98323759,1.43989963509254E-23,1.2383652954855E-22,Significant,Non-Focal Trade-off,DAKCFMEO_04286
BJEIHDPM_00194,10.2005229984109,-0.118365048176476,0.774133140536248,0.874060888141149,-5.299162929,4.585027606,-12.71920734,9.12470473764506E-17,1.55778932892062E-16,Not Significant,Mutual Detriment,DAKCFMEO_04285
BJEIHDPM_00195,44.9403478197041,0.70401346259165,0.00923911594543495,0.0559375047036538,-4.87744496,6.993200888,-20.37234157,7.5761749711332E-25,1.08208522876393E-23,Significant,Non-Focal Trade-off,DAKCFMEO_04284
BJEIHDPM_00196,33.9934368874883,1.23814496062662,0.00160579400741644,0.0165220423884466,-4.788924368,5.859575536,-12.96984997,4.47147808064732E-17,7.98014998476254E-17,Significant,Non-Focal Trade-off,DAKCFMEO_04283
BJEIHDPM_00197,52.2704325105335,0.765182888281941,0.0100328363249488,0.059133935954996,-5.180347302,7.038207429,-20.76683577,3.38026585709036E-25,5.48037021897859E-24,Significant,Non-Focal Trade-off,DAKCFMEO_04282
BJEIHDPM_00198,10.6187869524905,1.29675948530332,0.0251111476017394,0.110638224581921,-4.619057868,4.279016896,-9.995563164,3.56390487668612E-13,4.55235014724958E-13,Significant,Non-Focal Trade-off,DAKCFMEO_04281
BJEIHDPM_00199,17.9888552286058,0.311086877387576,0.369182212304195,0.584647987456821,-4.755691706,5.804922474,-14.72783115,3.7361602671428E-19,9.77635393785075E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04280
BJEIHDPM_00200,27.1428930656333,0.825499379531489,0.00631322331841446,0.0433045761340182,-5.416908566,5.950324814,-14.91750949,2.27927907037439E-19,6.28274569714344E-19,Significant,Non-Focal Trade-off,DAKCFMEO_04279
BJEIHDPM_00201,54.3975091930688,0.266700123167826,0.352383543386122,0.568528123784129,-5.239391472,7.015474824,-18.55098023,3.72574195693807E-23,2.72558470294906E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_04278
BJEIHDPM_00203,30.894490378747,0.0889017621978728,0.738888258361527,0.855292701790967,-5.782379172,6.408215592,-17.65461113,2.82730469950831E-22,1.60381031358633E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_04276
BJEIHDPM_00203,30.894490378747,0.0889017621978728,0.738888258361527,0.855292701790967,-5.782379172,6.408215592,-17.65461113,2.82730469950831E-22,1.60381031358633E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_04276
BJEIHDPM_00204,23.4177583276487,-0.308055019773407,0.314707238889333,0.530342831716517,-5.689785052,5.668417798,-14.23023266,1.39368125492096E-18,3.24201470788449E-18,Not Significant,Mutual Detriment,DAKCFMEO_04275
BJEIHDPM_00208,5.63215848482294,-0.562670876919435,0.209113257532915,0.415657843002333,-4.317644209,4.25126687,-9.247244621,4.07032501045593E-12,5.00601991931779E-12,Not Significant,Mutual Detriment,DAKCFMEO_04271
BJEIHDPM_00209,9.90345065654403,-2.59109300813801,1.06654165006828E-10,1.72585830647412E-08,-5.350469856,6.622655685,-18.17746028,8.58968003211553E-23,5.59855447005836E-22,Significant,Mutual Detriment,DAKCFMEO_04270
BJEIHDPM_00210,2.87775288594981,0.229024817508816,0.707264891418819,0.83483521666147,-4.820918898,3.286388172,-7.846592253,4.56431345741884E-10,5.27048611216386E-10,Not Significant,Non-Focal Trade-off,DAKCFMEO_04269
BJEIHDPM_00211,24.2600077352264,-0.150622566775936,0.60405997714761,0.762842681321565,-4.783321829,6.467438589,-16.07533102,1.21895239528751E-20,4.46887131014879E-20,Not Significant,Mutual Detriment,DAKCFMEO_04268
BJEIHDPM_00212,8.84974317050734,-0.492054112763278,0.201503843246804,0.407835384059788,-4.073753787,4.536599314,-10.25203622,1.57099542206412E-13,2.0376235217529E-13,Not Significant,Mutual Detriment,DAKCFMEO_04267
BJEIHDPM_00215,15.4906206042755,-8.94650798521746,7.76362970139103E-38,2.76385217369521E-34,-4.860626006,5.718454254,-15.25431077,9.57450306115E-20,2.85924332236832E-19,Significant,Mutual Detriment,DAKCFMEO_04264
BJEIHDPM_00216,26.5041704860589,0.284124972085996,0.309528645098192,0.527262124041644,-4.485182591,6.714641951,-15.78031066,2.53471002461589E-20,8.63925668191168E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04263
BJEIHDPM_00218,56.5803141511561,0.414419532234039,0.068905424735262,0.214238700486928,-5.025457566,7.38264525,-17.77374432,2.15020408333585E-22,1.26301461394477E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_04261
BJEIHDPM_00219,5.78780208242458,0.281329197746689,0.514946892123139,0.701946462704735,-5.305352582,4.44748694,-11.40311976,4.40601336120805E-15,6.31366321900192E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_04260
BJEIHDPM_00220,31.3251932829001,1.15425557373709,0.000803794445129521,0.0100131478661859,-5.619892253,5.852606923,-15.46554071,5.59399421436051E-20,1.75921220410983E-19,Significant,Non-Focal Trade-off,DAKCFMEO_04259
BJEIHDPM_00221,30.4890759350286,0.0218140667421254,0.941078473554505,0.969959283686751,-4.789976448,6.866906852,-19.31972856,6.94932739568292E-24,6.61702820870681E-23,Not Significant,Non-Focal Trade-off,DAKCFMEO_04258
BJEIHDPM_00222,18.7566395681763,0.117043218023042,0.745814729292616,0.859255804621914,2.408749447,7.94524246,8.104613797,1.88754913716154E-10,2.20989224426402E-10,Not Significant,Mutual Benefit,DAKCFMEO_04257
BJEIHDPM_00223,21.6412200663993,1.51657299366815,0.00038359778445941,0.00596335420382315,-5.061290368,5.377097551,-12.68777393,9.98414852361504E-17,1.69546810915883E-16,Significant,Non-Focal Trade-off,DAKCFMEO_04256
BJEIHDPM_00224,17.7217010737976,0.107728502729849,0.755372288117575,0.862452003110509,-4.582591844,5.715601258,-12.26398525,3.40171061696299E-16,5.44160308360179E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04255
BJEIHDPM_00225,1.02604954838874,-1.51581587213727,0.15064549680076,0.342983787177855,-2.817624105,2.016623368,-4.56366358,3.66235986578725E-05,3.74268845739204E-05,Not Significant,Mutual Detriment,DAKCFMEO_04254
BJEIHDPM_00227,18.5308032538803,-0.0511323712394929,0.853884712264868,0.920045271084422,-5.206837099,5.853602561,-14.95181289,2.08532916887009E-19,5.80481130012041E-19,Not Significant,Mutual Detriment,DAKCFMEO_04252
BJEIHDPM_00228,2.1739500815522,-0.0972738534619395,0.885088128025197,0.94310497927857,-3.908651864,2.992749499,-7.622230895,9.87539391317845E-10,1.12865004499508E-09,Not Significant,Mutual Detriment,DAKCFMEO_04251
BJEIHDPM_00229,1.15280515365796,0.398026686222368,0.651662837518362,0.798045992970543,-3.520639916,2.319298161,-5.227582674,3.95681940652072E-06,4.12351277565536E-06,Not Significant,Non-Focal Trade-off,DAKCFMEO_04250
BJEIHDPM_00230,1.46016586375198,0.227423216245971,0.724927047489935,0.846421872438232,-2.312273463,1.967320673,-4.163567835,0.000133931,0.000135943,Not Significant,Non-Focal Trade-off,DAKCFMEO_04249
BJEIHDPM_00233,15.835716398584,-0.0109190072684713,0.974766495711126,0.987466484457578,2.149947891,8.597570854,8.686039257,2.63592691533531E-11,3.1577167415612E-11,Not Significant,Resistance Trade-off,DAKCFMEO_04246
BJEIHDPM_00236,9.12210420625872,0.377740062377679,0.337710540091282,0.553521879707627,-5.354555782,4.640369627,-11.29396321,6.13848870801216E-15,8.70269049032506E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_04243
BJEIHDPM_00237,46.8519623289681,-0.0520975223131636,0.811129892111167,0.895386795632793,-5.594579229,6.94067942,-18.07256125,1.0886145716058E-22,6.85598599624178E-22,Not Significant,Mutual Detriment,DAKCFMEO_04242
BJEIHDPM_00238,35.5203287502601,0.276330780002663,0.41484339830744,0.626311491931505,-5.040343367,6.426157983,-13.82328297,4.180935672916E-18,8.88587701254379E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_04241
BJEIHDPM_00239,14.9006263642647,0.185336259601944,0.580440774588117,0.747871573483061,-4.97014607,5.165547323,-12.68836394,9.96728224352264E-17,1.6932030968731E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04240
BJEIHDPM_00247,1.03987310896464,-0.146689950935865,0.846133924415216,0.915573486601267,-2.490784605,2.20030045,-4.160096101,0.000135422,0.000137426,Not Significant,Mutual Detriment,DAKCFMEO_04233
BJEIHDPM_00248,36.1895788910133,0.0584847422546248,0.828135740558477,0.905455539431259,-5.080437861,6.270452153,-13.42748714,1.24079938283155E-17,2.3981458873172E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04232
BJEIHDPM_00250,26.2702259404332,-0.175175446822094,0.444310087049538,0.648521488272388,4.532364605,9.438301629,23.67301147,1.26754408101728E-27,8.81586093449557E-26,Not Significant,Resistance Trade-off,DAKCFMEO_04230
BJEIHDPM_00250,26.2702259404332,-0.175175446822094,0.444310087049538,0.648521488272388,4.532364605,9.438301629,23.67301147,1.26754408101728E-27,8.81586093449557E-26,Not Significant,Resistance Trade-off,DAKCFMEO_04230
BJEIHDPM_00251,27.1555246461921,0.164525946368197,0.565492741403626,0.737149088025232,-6.217629635,6.025601754,-17.53322825,3.74220655690145E-22,2.04542702352734E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_04229
BJEIHDPM_00252,23.5855593150307,0.67304454338488,0.046237356390573,0.16711166370603,-4.792748205,5.801703168,-14.38436028,9.24090196924588E-19,2.21957400152207E-18,Significant,Non-Focal Trade-off,DAKCFMEO_04228
BJEIHDPM_00253,17.418002899977,0.934402184774487,0.00543368615319047,0.0391044275644861,-4.622304195,5.728049335,-13.91581751,3.25104116307408E-18,7.0564208691056E-18,Significant,Non-Focal Trade-off,DAKCFMEO_04227
BJEIHDPM_00254,53.1159750448639,0.49210053707002,0.0445789023293547,0.163272522934673,-4.89242782,6.973312213,-20.86925107,2.74686427765371E-25,4.60916142253851E-24,Significant,Non-Focal Trade-off,DAKCFMEO_04226
BJEIHDPM_00255,9.85615700104929,1.18137476765712,0.00888365253437522,0.0547159221840411,-5.355656286,4.416080018,-11.88293146,1.04458053445882E-15,1.582368050779E-15,Significant,Non-Focal Trade-off,DAKCFMEO_04225
BJEIHDPM_00256,67.5849495546085,1.10344870497022,0.00122032036974083,0.013797106717817,-4.927733883,6.779549395,-17.68173297,2.65615187954954E-22,1.51938834367623E-21,Significant,Non-Focal Trade-off,DAKCFMEO_04224
BJEIHDPM_00257,6.90674934841857,1.32258826192578,0.00613156299819982,0.0423957693199646,-5.448301363,4.158669633,-12.8387236,6.48752522968453E-17,1.13295609815342E-16,Significant,Non-Focal Trade-off,DAKCFMEO_04223
BJEIHDPM_00258,14.8798405703712,0.688041740196026,0.0611200669381325,0.199426797426305,-4.917902739,5.568669774,-13.32719442,1.63962525616289E-17,3.10410255233726E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04222
BJEIHDPM_00260,20.9483300933055,0.632845497823024,0.0471734023046251,0.169291645367405,-5.458598675,5.652744259,-15.06372999,1.56161055280678E-19,4.46613172998792E-19,Significant,Non-Focal Trade-off,DAKCFMEO_04220
BJEIHDPM_00265,32.8142731388794,0.664107093677563,0.05965469603525,0.195733380539622,-5.558128609,5.786480827,-15.52370053,4.82881298939439E-20,1.54284111425457E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04215
BJEIHDPM_00266,46.88168738841,0.223046276347219,0.396909090657311,0.611246376759459,-5.193896323,6.678847534,-17.51396666,3.9129653205563E-22,2.12184413258189E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_04214
BJEIHDPM_00268,46.2555775120797,0.466780408580009,0.0474900437323159,0.169737284088217,-3.523385424,7.462450455,-14.29348532,1.17701231630235E-18,2.7743035883767E-18,Significant,Non-Focal Trade-off,DAKCFMEO_04212
BJEIHDPM_00269,35.8590495948386,0.811494786649969,0.0110967918002199,0.063819998075578,-4.955874059,6.476148653,-18.76863661,2.30354188744866E-23,1.84552546208115E-22,Significant,Non-Focal Trade-off,DAKCFMEO_04211
BJEIHDPM_00271,28.6997008339571,0.830326532001388,0.00684488320709301,0.0452932792142214,-4.880414707,6.072761897,-15.13966968,1.28440356695775E-19,3.7340500101013E-19,Significant,Non-Focal Trade-off,DAKCFMEO_04209
BJEIHDPM_00272,21.7155492071641,0.35605622954171,0.238396175199823,0.448094183585728,-5.291094482,6.168000582,-15.11720623,1.36074653485204E-19,3.93386904864756E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04208
BJEIHDPM_00273,27.1485498391291,0.446800297234742,0.065094663945751,0.207649644844869,-5.846320794,5.919713847,-16.03835844,1.33538775607785E-20,4.82933371621523E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04207
BJEIHDPM_00274,6.18263122264847,-0.933969025802398,0.0704838811170804,0.216651323747643,-5.271167061,4.28737278,-13.50121745,1.01172317285015E-17,1.98986045348684E-17,Not Significant,Mutual Detriment,DAKCFMEO_04206
BJEIHDPM_00275,0.872454101064899,1.84042353750715,0.12441482962266,0.307219687207539,-2.874924147,2.173009078,-4.384140355,6.58539298277942E-05,6.70840605484153E-05,Not Significant,Non-Focal Trade-off,DAKCFMEO_04205
BJEIHDPM_00276,10.3019184288976,0.212596044028765,0.637139836777199,0.787849190318454,-5.184464127,5.054524572,-12.7345569,8.73271139728577E-17,1.49512244008471E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04204
BJEIHDPM_00277,12.0263145176861,-0.0984343807636358,0.77711374635167,0.875759714153829,-4.862583083,5.44852609,-13.67508294,6.26887707738726E-18,1.28236748057892E-17,Not Significant,Mutual Detriment,DAKCFMEO_04203
BJEIHDPM_00279,56.9250669845797,1.08780770082632,0.000157828615940562,0.00302080576746451,-4.332944779,7.214737819,-16.69791582,2.68097165198547E-21,1.16963481435257E-20,Significant,Non-Focal Trade-off,DAKCFMEO_04201
BJEIHDPM_00280,16.9631966813717,0.666681301716737,0.0620971584520328,0.2013350492616,-5.026830488,5.441222074,-13.28527086,1.8429046077357E-17,3.46555611776005E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04200
BJEIHDPM_00281,36.0675556735254,0.23478999214429,0.373450172273736,0.58930966901352,-5.164893048,6.519960607,-14.48180588,7.13711936658141E-19,1.75018067655719E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_04199
BJEIHDPM_00282,57.7257679156903,1.13003750596122,1.83753435975625E-05,0.000600148836764427,-5.37788177,6.920064405,-21.17607674,1.48251403066773E-25,2.952109889284E-24,Significant,Non-Focal Trade-off,DAKCFMEO_04198
BJEIHDPM_00283,52.2591220518592,0.306055346000837,0.23573663348342,0.445160041212165,-5.636141565,7.068466082,-19.48658593,4.86013946146064E-24,5.01587296248379E-23,Not Significant,Non-Focal Trade-off,DAKCFMEO_04197
BJEIHDPM_00284,69.1138795516285,0.368622774944505,0.0845356401463255,0.240565051095858,-5.684730061,7.390077153,-17.21112242,7.93008582054293E-22,3.94776782705244E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_04196
BJEIHDPM_00285,10.6883866253699,0.337636287537678,0.284453802053709,0.500818761281506,-5.578280074,5.161965259,-14.00018765,2.58704273793214E-18,5.72129866328863E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_04195
BJEIHDPM_00286,2.62274870134117,-1.95214513796916,0.00399461972220925,0.0323937271322663,-4.530029507,4.192824106,-10.00138488,3.49793491769025E-13,4.46927307507868E-13,Significant,Mutual Detriment,DAKCFMEO_04194
BJEIHDPM_00287,4.51662317320684,-0.17883121435022,0.778359065115209,0.876748273656922,-3.677912689,4.012437575,-9.570342889,1.41067708951588E-12,1.76114447257719E-12,Not Significant,Mutual Detriment,DAKCFMEO_04193
BJEIHDPM_00288,5.6861572174429,-0.563844412127427,0.272375027707073,0.486932185593042,-5.188771378,4.456426908,-11.92332457,9.26631561816064E-16,1.41216413628304E-15,Not Significant,Mutual Detriment,DAKCFMEO_04192
BJEIHDPM_00290,10.0509546904352,-0.34095050394431,0.366455053597383,0.582141896834753,-5.475729897,4.522840228,-11.89332319,1.01285308099003E-15,1.53770387082289E-15,Not Significant,Mutual Detriment,DAKCFMEO_04190
BJEIHDPM_00291,20.8717065548996,0.255073478797487,0.382761818964743,0.597445865312317,-5.125320243,6.33619113,-16.79816751,2.1087930786847E-21,9.52031795353515E-21,Not Significant,Non-Focal Trade-off,DAKCFMEO_04189
BJEIHDPM_00292,54.3969392367065,0.274936001520573,0.251179481897566,0.465931502497225,-4.721154687,7.264205255,-20.62704809,4.49293402497787E-25,6.97786096630058E-24,Not Significant,Non-Focal Trade-off,DAKCFMEO_04188
BJEIHDPM_00293,42.0208267086573,0.197010821204729,0.421910453140401,0.631092946714214,-4.674254473,6.659156969,-18.49904576,4.18134407870099E-23,3.02202864965151E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_04187
BJEIHDPM_00294,14.9634189745347,-0.13493899642928,0.737056400631338,0.854032240608015,-5.565672769,5.089313452,-12.33191424,2.79055051683908E-16,4.50297643924369E-16,Not Significant,Mutual Detriment,DAKCFMEO_04186
BJEIHDPM_00295,22.1280450674276,0.486544635583537,0.0809437890808372,0.23446695616581,-4.828238263,5.986626717,-14.76133406,3.4228200441969E-19,9.04023852069395E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04185
BJEIHDPM_00296,9.82260066073904,0.205697910384135,0.550576388213871,0.728757288875331,-5.705821789,4.714983748,-13.41999043,1.2668657671702E-17,2.44458738104133E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04184
BJEIHDPM_00297,20.8005026821017,1.00596006318186,0.00773381018385545,0.0496078635216674,-5.939433495,5.385569408,-14.52513008,6.36500910066379E-19,1.57533154585279E-18,Significant,Non-Focal Trade-off,DAKCFMEO_04183
BJEIHDPM_00298,13.6335201862827,0.0193444511252964,0.959721084299776,0.979531840627065,-4.486588995,5.206838039,-13.11938123,2.93281336952706E-17,5.35969968025908E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04182
BJEIHDPM_00299,13.3044304663197,0.242222463791471,0.533200634403268,0.715220142605739,-5.206772188,4.960500582,-12.9993402,4.11368250431456E-17,7.38830925831046E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04125
BJEIHDPM_00301,45.3558339468013,0.15149565062213,0.535344697451243,0.71620773277476,-5.468650898,6.60398973,-16.13944089,1.04096594886792E-20,3.90280905360716E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04127
BJEIHDPM_00302,5.49707831010965,-0.634541214240156,0.210525529564465,0.416915986850801,-6.112917952,3.872495342,-15.39066965,6.76395072393556E-20,2.08408067088159E-19,Not Significant,Mutual Detriment,DAKCFMEO_04128
BJEIHDPM_00303,5.49707673307168,1.08261229860643,0.036005527981524,0.140856790784863,-4.421604054,4.02725028,-8.374915391,7.52914273485505E-11,8.8974035913739E-11,Significant,Non-Focal Trade-off,DAKCFMEO_04129
BJEIHDPM_00304,3.04577398177494,0.191990347608558,0.726675960427054,0.847907708659559,-4.351954713,3.564355278,-9.253445525,3.98793495038143E-12,4.9072050838155E-12,Not Significant,Non-Focal Trade-off,DAKCFMEO_04130
BJEIHDPM_00305,8.28383789017093,0.218171747716797,0.555352248783943,0.730046361176928,-5.193514751,4.487201593,-12.06075044,6.17387995961227E-16,9.56373464369893E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04131
BJEIHDPM_00306,32.760986439371,0.278244890931369,0.277248790693531,0.493256219324822,-5.576276123,6.253856034,-15.00999253,1.79392061487919E-19,5.05818156921577E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04132
BJEIHDPM_00307,45.845250203701,0.23801533122618,0.293582122291326,0.510062303192501,-5.354053312,6.962502693,-18.49000962,4.266231469257E-23,3.07412084398864E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_04133
BJEIHDPM_00308,5.20280855442058,0.614599750701903,0.203356595451409,0.40927858942273,-5.021617973,4.100583434,-11.81973065,1.26049605115466E-15,1.89330846619443E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_04134
